location_id,time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,methane,uv_index_clear_sky,uv_index,dust,aerosol_optical_depth,us_aqi,us_aqi_pm2_5,us_aqi_pm10,us_aqi_nitrogen_dioxide,us_aqi_carbon_monoxide,us_aqi_ozone,us_aqi_sulphur_dioxide
1,2026-06-09T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2026-06-09T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2026-06-09T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2026-06-09T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2026-06-09T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2026-06-09T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-03T00:00,10.3,7.9,353,469,5.7,0.9,40,1351,0,0,1,0.17,41,41,12,3,2,24,0
2,2026-06-03T01:00,11,8.5,312,471,7.1,1,37,1351,0,0,1,0.18,41,41,12,3,2,23,1
2,2026-06-03T02:00,10.9,8.4,266,472,8.4,1.1,33,1351,0,0,1,0.19,41,41,12,4,2,22,1
2,2026-06-03T03:00,10.8,8.4,216,471,9.6,1.2,30,1351,0,0,1,0.2,41,41,12,5,3,21,1
2,2026-06-03T04:00,10,7.8,161,469,10.7,1.2,27,1350,0,0,1,0.21,40,40,12,5,3,19,1
2,2026-06-03T05:00,10.9,8.5,124,467,11.7,1.2,24,1349,0,0,1,0.22,40,40,12,6,3,18,1
2,2026-06-03T06:00,10.8,8.4,120,464,12.8,1.2,21,1348,0,0,1,0.22,39,39,11,6,3,16,1
2,2026-06-03T07:00,10.7,8.3,136,460,13.8,1.1,18,1346,0,0,1,0.2,38,38,11,7,2,15,1
2,2026-06-03T08:00,10.4,8.2,151,457,10.1,1,27,1346,0.1,0.1,1,0.16,37,37,11,5,2,13,1
2,2026-06-03T09:00,9.5,7.4,163,455,7.8,1,36,1349,0.65,0.6,1,0.15,36,36,11,4,2,13,1
2,2026-06-03T10:00,9.5,7,176,452,4.6,0.9,47,1353,2.1,1.9,1,0.15,35,35,10,2,2,13,0
2,2026-06-03T11:00,9,6.5,180,451,2.1,0.8,57,1354,4.5,4.05,1,0.16,34,34,10,1,2,13,0
2,2026-06-03T12:00,8.3,6,169,450,1.1,0.7,62,1349,7.35,6.1,1,0.16,34,34,10,1,1,15,0
2,2026-06-03T13:00,8,5.8,151,450,0.9,0.6,65,1341,9.85,7.1,1,0.16,33,33,10,0,1,17,0
2,2026-06-03T14:00,7.3,5.2,137,450,0.9,0.5,66,1335,11.15,5.7,1,0.16,32,32,9,0,2,19,0
2,2026-06-03T15:00,6.9,5,134,449,0.9,0.4,65,1332,11,6.9,1,0.15,32,32,9,0,2,22,0
2,2026-06-03T16:00,5.3,3.9,136,449,1,0.4,63,1331,9.3,5.85,0,0.13,31,31,9,0,2,25,0
2,2026-06-03T17:00,4.9,3.5,138,448,1.2,0.4,61,1331,6.6,4.55,0,0.12,30,30,9,1,2,27,0
2,2026-06-03T18:00,4.8,3.4,135,447,1.3,0.4,59,1330,3.8,2.75,0,0.12,30,30,9,1,1,28,0
2,2026-06-03T19:00,4.4,3.1,133,447,1.5,0.4,57,1330,1.6,1.25,0,0.11,29,29,8,1,1,29,0
2,2026-06-03T20:00,4.2,2.9,139,448,1.9,0.4,54,1331,0.4,0.35,0,0.1,29,28,8,1,1,29,0
2,2026-06-03T21:00,4.5,3.2,163,451,2.7,0.4,51,1333,0,0,0,0.11,28,28,8,1,1,28,0
2,2026-06-03T22:00,4.4,3.2,196,455,3.7,0.5,47,1336,0,0,0,0.1,28,27,8,2,1,28,0
2,2026-06-03T23:00,4.8,3.6,219,458,4.9,0.6,43,1339,0,0,0,0.1,26,26,7,2,1,26,0
2,2026-06-04T00:00,5.5,4.1,223,459,6.4,0.7,39,1341,0,0,0,0.11,25,25,7,3,2,25,0
2,2026-06-04T01:00,6.4,4.9,217,459,8.1,0.8,34,1342,0,0,0,0.12,24,24,7,4,2,24,0
2,2026-06-04T02:00,7,5.4,204,459,9.4,0.9,31,1343,0,0,0,0.12,24,24,7,5,2,22,0
2,2026-06-04T03:00,7.6,5.8,180,459,9.8,1,30,1343,0,0,0,0.13,23,23,7,5,2,21,1
2,2026-06-04T04:00,8.3,6.3,150,458,9.9,1,30,1342,0,0,0,0.14,23,23,7,5,2,19,1
2,2026-06-04T05:00,8.8,6.7,133,459,10.3,1.1,29,1342,0,0,0,0.14,22,22,7,5,2,18,1
2,2026-06-04T06:00,8.9,6.7,144,464,12.2,1.2,26,1346,0,0,0,0.14,22,22,6,6,2,16,1
2,2026-06-04T07:00,9.9,7.4,169,470,14.4,1.3,23,1350,0,0,1,0.14,22,22,6,7,2,15,1
2,2026-06-04T08:00,11.3,8.8,186,473,14.8,1.3,24,1352,0.1,0.1,1,0.14,22,22,6,7,2,14,1
2,2026-06-04T09:00,10.7,8.5,186,468,11.5,1.2,32,1348,0.7,0.65,1,0.13,22,22,6,6,2,13,1
2,2026-06-04T10:00,9.9,7,179,458,6.3,1,45,1341,2.25,2,1,0.12,22,22,6,3,2,13,1
2,2026-06-04T11:00,8.8,6.2,169,451,2.3,0.8,55,1335,4.8,4.1,1,0.12,22,22,6,1,2,14,0
2,2026-06-04T12:00,8.4,5.9,155,448,1,0.7,62,1332,7.75,6.3,1,0.12,22,22,6,0,2,15,0
2,2026-06-04T13:00,8.2,5.8,138,448,0.8,0.6,67,1330,10.4,9,1,0.12,22,22,6,0,2,17,0
2,2026-06-04T14:00,8,5.6,127,448,0.9,0.6,69,1329,11.8,9.75,1,0.12,22,22,6,0,2,19,0
2,2026-06-04T15:00,7.9,5.6,125,448,0.8,0.6,67,1328,11.5,10.25,1,0.13,22,22,7,0,2,22,0
2,2026-06-04T16:00,7.9,5.5,128,448,0.9,0.5,63,1328,9.65,7.3,1,0.13,24,22,7,0,2,24,0
2,2026-06-04T17:00,8.5,5.8,133,448,1.1,0.5,59,1328,6.9,4,1,0.13,27,22,7,1,1,27,0
2,2026-06-04T18:00,8.1,5.5,140,448,1.2,0.5,55,1328,3.95,2.45,1,0.13,28,23,7,1,1,28,0
2,2026-06-04T19:00,8,5.4,149,447,1.4,0.5,51,1327,1.7,1.25,1,0.12,29,23,7,1,1,29,0
2,2026-06-04T20:00,8.1,5.4,161,448,1.9,0.5,48,1328,0.45,0.35,1,0.12,29,24,7,1,1,29,0
2,2026-06-04T21:00,7.7,5.2,181,450,2.8,0.6,45,1330,0,0,1,0.12,28,24,7,1,1,28,0
2,2026-06-04T22:00,7.7,5.3,205,454,3.9,0.6,42,1334,0,0,0,0.12,26,24,7,2,1,26,0
2,2026-06-04T23:00,6.7,4.8,217,456,4.9,0.7,40,1336,0,0,0,0.13,25,25,7,2,1,25,0
2,2026-06-05T00:00,6.3,4.6,210,456,5.6,0.8,38,1336,0,0,0,0.14,25,25,8,3,2,23,0
2,2026-06-05T01:00,6.5,4.8,191,455,6,0.8,37,1335,0,0,0,0.14,25,25,8,3,2,22,0
2,2026-06-05T02:00,6.7,4.9,173,454,6.4,0.9,35,1335,0,0,0,0.14,25,25,8,3,2,21,0
2,2026-06-05T03:00,6.9,5.1,155,454,6.4,0.9,33,1335,0,0,0,0.15,25,25,8,3,2,19,0
2,2026-06-05T04:00,7.2,5.3,138,454,6.4,0.9,32,1336,0,0,1,0.15,25,25,8,3,2,18,0
2,2026-06-05T05:00,7.8,5.7,131,456,6.8,0.9,30,1337,0,0,1,0.15,25,25,7,3,2,18,0
2,2026-06-05T06:00,8.6,6.3,145,462,8.7,1,26,1341,0,0,1,0.16,24,24,7,4,2,17,1
2,2026-06-05T07:00,9.7,7.1,169,469,11.2,1.1,23,1346,0,0,1,0.16,24,24,7,6,2,16,1
2,2026-06-05T08:00,10.7,7.9,186,472,11.9,1.1,23,1348,0.1,0.1,1,0.16,24,24,7,6,2,15,1
2,2026-06-05T09:00,9.7,7.1,188,466,9.3,1,31,1344,0.7,0.65,1,0.16,24,24,7,5,2,14,1
2,2026-06-05T10:00,8.9,6,182,456,5.1,0.8,44,1338,2.2,2.05,1,0.15,24,24,7,3,2,14,0
2,2026-06-05T11:00,7.7,5.2,173,448,1.8,0.6,54,1333,4.8,4.15,1,0.14,24,24,7,1,2,14,0
2,2026-06-05T12:00,7.1,4.8,159,446,0.7,0.5,59,1331,7.75,6.7,1,0.14,24,24,7,0,2,15,0
2,2026-06-05T13:00,6.8,4.6,142,447,0.7,0.5,61,1330,10.35,9.75,0,0.15,23,23,7,0,2,17,0
2,2026-06-05T14:00,6.5,4.4,131,448,0.8,0.5,61,1330,11.75,7.85,0,0.15,23,23,7,0,2,19,0
2,2026-06-05T15:00,6.7,4.4,127,448,0.7,0.5,60,1330,11.5,6,0,0.16,23,23,7,0,2,21,0
2,2026-06-05T16:00,7.1,4.7,130,448,0.8,0.5,57,1331,9.65,5.5,0,0.15,23,23,7,0,2,23,0
2,2026-06-05T17:00,7,4.7,143,448,1,0.5,54,1332,6.9,5,0,0.14,25,23,7,0,1,25,0
2,2026-06-05T18:00,6.6,4.4,180,448,1.3,0.5,51,1333,3.95,3.1,0,0.16,26,22,7,1,1,26,0
2,2026-06-05T19:00,6.6,4.4,228,449,1.6,0.5,48,1334,1.65,1.15,1,0.18,26,22,7,1,1,26,0
2,2026-06-05T20:00,7.3,5,255,450,2,0.5,45,1335,0.4,0.3,1,0.18,26,22,7,1,1,26,0
2,2026-06-05T21:00,8.5,5.8,242,452,2.4,0.6,44,1337,0,0,1,0.2,25,22,7,1,2,25,0
2,2026-06-05T22:00,8,5.7,209,454,2.9,0.6,44,1338,0,0,2,0.22,24,22,7,1,2,24,0
2,2026-06-05T23:00,8.7,6.2,181,455,3.5,0.7,43,1339,0,0,2,0.23,23,22,7,2,2,23,0
2,2026-06-06T00:00,9.3,6.7,168,455,4.3,0.7,41,1338,0,0,2,0.24,22,22,7,2,2,22,0
2,2026-06-06T01:00,9.5,6.9,160,454,5.3,0.8,38,1335,0,0,2,0.25,23,23,7,3,2,21,0
2,2026-06-06T02:00,9.8,7.2,152,454,5.8,0.8,37,1334,0,0,2,0.23,23,23,7,3,2,21,0
2,2026-06-06T03:00,9.9,7.2,141,454,5.6,0.8,38,1334,0,0,2,0.24,24,24,7,3,2,20,0
2,2026-06-06T04:00,9.6,7.1,131,454,4.9,0.8,39,1335,0,0,2,0.23,24,24,7,2,2,19,0
2,2026-06-06T05:00,9.3,6.9,125,455,4.4,0.8,40,1336,0,0,2,0.23,24,24,8,2,2,19,0
2,2026-06-06T06:00,9,6.7,127,457,4.4,0.8,39,1338,0,0,2,0.23,24,24,8,2,2,19,0
2,2026-06-06T07:00,8.6,6.5,133,460,4.5,0.7,38,1341,0,0,2,0.22,24,24,8,2,1,18,0
2,2026-06-06T08:00,8.3,6.3,138,461,4.4,0.7,38,1342,0.1,0.05,2,0.21,24,24,8,2,1,18,0
2,2026-06-06T09:00,8.1,5.8,142,458,3.8,0.7,42,1339,0.65,0.5,2,0.21,24,24,7,2,1,18,0
2,2026-06-06T10:00,7.5,5.4,146,454,3,0.6,47,1334,2.15,1.15,1,0.21,24,24,7,1,1,18,0
2,2026-06-06T11:00,7.4,5.3,146,450,2.2,0.6,52,1331,4.65,2.4,1,0.21,24,24,7,1,1,19,0
2,2026-06-06T12:00,6.7,4.8,141,449,1.6,0.6,56,1330,7.6,5.35,1,0.2,24,24,7,1,1,19,0
2,2026-06-06T13:00,6,4.3,133,449,1.1,0.5,61,1331,10.15,7.75,1,0.19,24,24,7,1,1,20,0
2,2026-06-06T14:00,5.4,3.9,127,449,0.8,0.5,63,1331,11.55,9.1,1,0.19,24,24,7,0,1,22,0
2,2026-06-06T15:00,5,3.6,125,448,0.7,0.5,63,1330,11.35,7.05,1,0.18,24,24,7,0,1,23,0
2,2026-06-06T16:00,4.9,3.5,125,447,0.8,0.4,61,1330,9.7,5.85,0,0.14,24,24,7,0,1,24,0
2,2026-06-06T17:00,4.3,3.1,127,447,1,0.4,58,1330,6.95,5.45,0,0.14,26,23,7,0,1,26,0
2,2026-06-06T18:00,4.3,3,130,447,1.2,0.4,54,1331,4,3.65,0,0.13,27,23,7,1,1,27,0
2,2026-06-06T19:00,4.8,3.3,134,447,1.4,0.4,50,1334,1.7,1.4,0,0.14,27,23,7,1,1,27,0
2,2026-06-06T20:00,6,4,138,448,1.7,0.4,46,1336,0.45,0.35,0,0.14,27,23,7,1,1,27,0
2,2026-06-06T21:00,6.3,4.4,143,450,2.2,0.5,43,1339,0,0,1,0.16,26,22,7,1,1,26,0
2,2026-06-06T22:00,7.5,5.4,147,452,2.9,0.6,41,1342,0,0,1,0.19,25,22,7,1,1,25,0
2,2026-06-06T23:00,9.5,6.9,149,454,3.3,0.7,40,1344,0,0,2,0.22,24,22,7,2,1,24,0
2,2026-06-07T00:00,11.2,8.2,145,455,3.4,0.8,42,1344,0,0,2,0.25,23,22,7,2,1,23,0
2,2026-06-07T01:00,12.1,9,139,455,3.4,0.8,45,1343,0,0,2,0.27,23,23,7,2,1,22,0
2,2026-06-07T02:00,12.1,9.1,132,455,3.3,0.8,48,1341,0,0,2,0.28,23,23,7,2,1,21,0
2,2026-06-07T03:00,11.3,8.6,125,455,3.2,0.8,49,1339,0,0,2,0.27,23,23,7,2,1,21,0
2,2026-06-07T04:00,10.1,7.8,118,454,3.1,0.7,50,1336,0,0,1,0.24,23,23,7,2,1,21,0
2,2026-06-07T05:00,8.9,6.9,115,454,3.1,0.7,50,1335,0,0,1,0.22,24,24,7,2,1,21,0
2,2026-06-07T06:00,7.1,5.6,117,454,3.3,0.7,49,1336,0,0,1,0.2,24,24,7,2,1,21,0
2,2026-06-07T07:00,5.8,4.6,122,454,3.5,0.6,47,1338,0,0,0,0.18,23,23,7,2,1,22,0
2,2026-06-07T08:00,5.2,4.2,128,453,3.5,0.6,46,1341,0.1,0.05,0,0.17,23,23,7,2,1,22,0
2,2026-06-07T09:00,4.9,3.7,134,451,3,0.5,48,1345,0.7,0.6,0,0.17,23,23,7,1,1,22,0
2,2026-06-07T10:00,4,3,141,449,2.2,0.5,51,1349,2.25,1.5,0,0.16,22,22,7,1,1,22,0
2,2026-06-07T11:00,3.5,2.5,143,447,1.5,0.4,54,1350,4.8,3.4,0,0.15,23,22,6,1,1,23,0
2,2026-06-07T12:00,3.5,2.5,138,447,1.1,0.4,56,1347,7.95,6.65,0,0.14,23,21,6,1,1,23,0
2,2026-06-07T13:00,4.2,2.9,130,447,0.8,0.4,57,1341,10.65,8.9,1,0.13,23,21,6,0,1,23,0
2,2026-06-07T14:00,5.5,3.7,123,448,0.6,0.4,58,1336,12.15,11.1,1,0.13,24,21,6,0,1,24,0
2,2026-06-07T15:00,6.7,4.5,121,448,0.6,0.4,57,1335,11.9,10.35,1,0.13,24,21,6,0,1,24,0
2,2026-06-07T16:00,7.7,5.1,121,448,0.7,0.4,55,1335,10.1,6.4,1,0.13,25,21,6,0,1,25,0
2,2026-06-07T17:00,9.8,6.6,122,448,0.8,0.4,54,1335,7.15,5.1,1,0.13,25,21,6,0,1,25,0
2,2026-06-07T18:00,12.4,8.3,124,448,0.9,0.4,53,1332,4.1,3.45,1,0.13,26,22,7,0,1,26,0
2,2026-06-07T19:00,12.7,8.6,126,449,0.9,0.4,53,1329,1.75,1.55,1,0.12,26,23,7,0,1,26,0
2,2026-06-07T20:00,13.5,9.2,127.8,449,1.2,0.5,53,1327,0.45,0.4,1,0.13,26,24,7,1,1,26,0
2,2026-06-07T21:00,14.5,10,131.5,449,1.9,0.6,52,1326,0.05,0,1,0.14,26,25,7,1,1,26,0
2,2026-06-07T22:00,12,8.8,139,449,2.8,0.7,52,1327,0,0,1,0.16,26,26,8,1,1,25,0
2,2026-06-07T23:00,11.1,8.3,148,NaN,3.4,0.8,51,NaN,0,0,1,0.17,26,26,8,2,1,25,0
2,2026-06-08T00:00,10.7,8.1,149,NaN,3.5,0.8,50,NaN,0,0,1,0.17,26,26,8,2,1,25,0
2,2026-06-08T01:00,10.4,7.9,149,NaN,3.3,0.8,49,NaN,0,0,1,0.18,26,26,8,2,1,24,0
2,2026-06-08T02:00,10.4,7.9,148,NaN,3.1,0.8,49,NaN,0,0,1,0.19,26,26,8,2,1,24,0
2,2026-06-08T03:00,10.4,7.9,147,NaN,2.8,0.8,50,NaN,0,0,1,0.21,26,26,8,1,1,24,0
2,2026-06-08T04:00,9.7,7.5,145,NaN,2.4,0.7,51,NaN,0,0,1,0.21,26,26,8,1,1,24,0
2,2026-06-08T05:00,8.9,6.9,144,NaN,2.2,0.7,51,NaN,0,0,1,0.21,26,26,8,1,1,23,0
2,2026-06-08T06:00,8,6.3,144,NaN,2.5,0.7,49,NaN,0,0,1,0.19,26,26,8,1,1,23,0
2,2026-06-08T07:00,7.6,5.9,145,NaN,3,0.7,46,NaN,0,0,0,0.17,26,26,8,1,1,23,0
2,2026-06-08T08:00,7.2,5.7,146,NaN,3.4,0.7,44,NaN,0.1,0.1,0,0.17,26,26,8,2,1,23,0
2,2026-06-08T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,26,8,NaN,1,23,NaN
2,2026-06-08T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-08T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
