location_id,time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,methane,uv_index_clear_sky,uv_index,dust,aerosol_optical_depth,us_aqi,us_aqi_pm2_5,us_aqi_pm10,us_aqi_nitrogen_dioxide,us_aqi_carbon_monoxide,us_aqi_ozone,us_aqi_sulphur_dioxide
2,2026-06-09T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2026-06-09T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-03T00:00,17.6,12.7,123,443,2.2,1.1,81,1374,0,0,1,0.21,50,25,6,1,1,50,1
3,2026-06-03T01:00,17.4,12.3,122,445,2.7,1.1,77,1377,0,0,1,0.21,47,27,7,1,1,47,1
3,2026-06-03T02:00,17.7,12.4,120,446,3.1,1.1,74,1378,0,0,1,0.19,45,28,8,2,1,45,1
3,2026-06-03T03:00,17.7,12.4,118,447,3.4,1.1,70,1377,0,0,1,0.18,42,30,8,2,1,42,1
3,2026-06-03T04:00,17.5,12.2,117,448,3.7,1,67,1375,0,0,1,0.18,40,31,9,2,1,40,1
3,2026-06-03T05:00,17.5,12,115,449,3.9,1,64,1373,0,0,1,0.19,37,33,9,2,1,37,1
3,2026-06-03T06:00,17.9,12.3,113,451,4,1,61,1371,0,0,1,0.17,35,34,10,2,1,35,1
3,2026-06-03T07:00,18.2,12.5,112,453,4,1,58,1368,0,0,2,0.16,35,35,10,2,1,34,1
3,2026-06-03T08:00,19.4,13.3,111,454,5.2,1,57,1366,0,0,2,0.19,36,36,10,3,1,32,1
3,2026-06-03T09:00,19.4,13.2,111,453,4.1,1,62,1364,0.05,0.05,2,0.18,37,37,11,2,1,31,1
3,2026-06-03T10:00,20.5,13.8,111,452,2.5,1,68,1362,0.4,0.35,2,0.17,39,39,11,1,1,30,1
3,2026-06-03T11:00,19.7,13.2,111,450,1.3,1,74,1361,1.25,0.85,2,0.16,40,40,12,1,1,29,1
3,2026-06-03T12:00,18.1,12,112,449,0.9,0.9,79,1360,2.7,1.2,2,0.14,42,42,12,0,1,30,0
3,2026-06-03T13:00,16.1,10.4,112,447,0.9,0.8,83,1359,4.6,3.15,3,0.13,43,43,13,0,1,30,0
3,2026-06-03T14:00,13.7,8.6,113,446,0.9,0.7,85,1358,6.65,2.4,3,0.11,44,44,13,0,1,31,0
3,2026-06-03T15:00,11.8,7,113,444,0.8,0.6,85,1357,8.25,2.75,3,0.1,44,44,14,0,1,33,0
3,2026-06-03T16:00,10,5.8,113,443,0.7,0.6,83,1355,8.9,4,3,0.09,45,45,14,0,1,34,0
3,2026-06-03T17:00,8.5,5,112,442,0.6,0.5,80,1354,8.45,3.95,3,0.08,45,45,14,0,1,36,0
3,2026-06-03T18:00,7.1,4.3,110,442,0.6,0.5,74,1353,7,3,2,0.08,45,45,14,0,1,37,0
3,2026-06-03T19:00,5.9,3.6,107,443,0.6,0.4,67,1353,5,1.9,2,0.07,45,45,14,0,1,37,0
3,2026-06-03T20:00,4.4,2.8,105,443,0.7,0.4,62,1352,3,1.05,1,0.08,45,45,14,0,1,37,0
3,2026-06-03T21:00,3.5,2.3,105,443,0.8,0.4,60,1351,1.45,0.5,1,0.08,43,43,14,0,1,36,0
3,2026-06-03T22:00,3.2,2.1,106,443,1,0.4,59,1350,0.5,0.2,0,0.08,42,42,13,0,1,35,0
3,2026-06-03T23:00,3.5,2.3,108,443,1.1,0.4,60,1350,0.1,0.05,0,0.09,40,40,13,1,1,33,0
3,2026-06-04T00:00,3.8,2.5,113,444,1.2,0.4,61,1352,0,0,0,0.09,38,38,12,1,1,32,0
3,2026-06-04T01:00,4.3,2.8,120,446,1.3,0.5,64,1355,0,0,0,0.09,36,36,12,1,1,30,0
3,2026-06-04T02:00,4.8,3.1,126,448,1.3,0.5,66,1357,0,0,0,0.09,35,35,11,1,1,29,0
3,2026-06-04T03:00,5,3.3,129,449,1.3,0.5,68,1358,0,0,0,0.09,33,33,11,1,1,29,0
3,2026-06-04T04:00,5.3,3.4,131,450,1.2,0.5,69,1360,0,0,0,0.1,31,31,10,1,1,29,0
3,2026-06-04T05:00,5.5,3.5,131,451,1.2,0.5,70,1360,0,0,0,0.11,30,30,10,1,1,29,0
3,2026-06-04T06:00,5.6,3.6,129,451,1.2,0.5,70,1360,0,0,0,0.11,30,28,9,1,1,30,0
3,2026-06-04T07:00,5.7,3.7,124,451,1.2,0.5,70,1359,0,0,0,0.11,31,27,9,1,1,31,0
3,2026-06-04T08:00,5.7,3.7,121,450,1.2,0.5,70,1358,0,0,0,0.11,31,25,9,1,1,31,0
3,2026-06-04T09:00,5.5,3.6,120,449,1.2,0.5,70,1358,0.05,0.05,0,0.1,32,24,8,1,1,32,0
3,2026-06-04T10:00,5.2,3.4,119,448,1.3,0.5,69,1358,0.45,0.15,0,0.09,32,22,7,1,1,32,0
3,2026-06-04T11:00,4.7,3.1,118,447,1.3,0.5,69,1358,1.3,0.5,0,0.09,32,20,7,1,1,32,0
3,2026-06-04T12:00,4.2,2.9,117,446,1.2,0.5,70,1357,2.8,1.25,0,0.08,32,18,6,1,1,32,0
3,2026-06-04T13:00,4,2.7,115,445,1.1,0.5,71,1357,4.7,2.45,1,0.08,32,17,6,1,1,32,0
3,2026-06-04T14:00,4,2.7,114,445,0.9,0.5,73,1356,6.7,4.45,1,0.08,32,15,5,0,1,32,0
3,2026-06-04T15:00,4.2,2.8,114,445,0.8,0.5,76,1356,8.15,7.1,1,0.07,33,14,5,0,1,33,0
3,2026-06-04T16:00,4.1,2.8,114,445,0.6,0.5,80,1357,8.7,8.6,1,0.06,33,14,5,0,1,33,0
3,2026-06-04T17:00,4.2,2.8,114,445,0.5,0.5,83,1357,8.2,8.1,1,0.06,34,13,4,0,1,34,0
3,2026-06-04T18:00,4,2.7,113,445,0.4,0.5,84,1357,6.75,6.7,1,0.06,34,13,4,0,1,34,0
3,2026-06-04T19:00,4,2.8,111,444,0.4,0.5,84,1356,4.8,4.8,0,0.06,35,13,4,0,1,35,0
3,2026-06-04T20:00,4.3,2.9,110,444,0.5,0.5,83,1356,2.9,2.9,0,0.07,36,12,4,0,1,36,0
3,2026-06-04T21:00,4.7,3.2,111,443,0.6,0.5,81,1356,1.4,1.4,0,0.07,37,12,4,0,1,37,0
3,2026-06-04T22:00,5.3,3.6,114,442,0.8,0.5,77,1357,0.5,0.5,0,0.07,37,13,4,0,1,37,0
3,2026-06-04T23:00,5.9,3.9,117,442,1.1,0.5,73,1357,0.1,0.1,0,0.07,38,13,4,1,1,38,0
3,2026-06-05T00:00,6.6,4.4,120,444,1.5,0.5,69,1357,0,0,0,0.07,37,13,4,1,1,37,0
3,2026-06-05T01:00,7,4.6,123,446,1.9,0.5,64,1358,0,0,0,0.07,37,13,4,1,1,37,0
3,2026-06-05T02:00,7.3,4.9,126,449,2.4,0.5,60,1358,0,0,0,0.07,36,14,5,1,1,36,0
3,2026-06-05T03:00,7.7,5.1,128,452,2.8,0.5,57,1358,0,0,0,0.07,34,14,5,1,1,34,0
3,2026-06-05T04:00,8,5.3,129,454,3.3,0.5,54,1358,0,0,0,0.07,33,14,5,2,1,33,0
3,2026-06-05T05:00,8.4,5.5,131,457,3.7,0.5,51,1358,0,0,0,0.08,31,15,5,2,1,31,0
3,2026-06-05T06:00,8.8,5.7,134,460,4.4,0.5,48,1359,0,0,0,0.09,29,15,5,2,1,29,0
3,2026-06-05T07:00,9,5.8,137,462,5,0.5,45,1361,0,0,0,0.09,28,15,5,2,1,28,0
3,2026-06-05T08:00,9.1,5.9,137,463,5.1,0.5,45,1362,0,0,0,0.1,26,16,5,3,1,26,0
3,2026-06-05T09:00,9.1,5.9,131,461,4.1,0.5,50,1362,0.05,0.05,0,0.11,25,16,5,2,1,25,0
3,2026-06-05T10:00,7.8,5.1,122,457,2.5,0.5,57,1361,0.4,0.4,0,0.11,24,17,5,1,1,24,0
3,2026-06-05T11:00,12.2,7.7,115,453,1.2,0.5,64,1360,1.25,1.1,0,0.12,24,17,6,1,1,24,0
3,2026-06-05T12:00,10.5,6.7,111,450,0.7,0.5,69,1358,2.7,2.1,0,0.11,24,18,6,0,1,24,0
3,2026-06-05T13:00,9.4,6,109,448,0.6,0.4,74,1357,4.6,2.55,0,0.11,25,18,6,0,1,25,0
3,2026-06-05T14:00,9.1,5.8,108,446,0.6,0.4,77,1355,6.5,3.6,0,0.1,26,19,6,0,1,26,0
3,2026-06-05T15:00,9.2,5.8,107,445,0.5,0.4,79,1354,8,4.8,0,0.1,28,19,6,0,1,28,0
3,2026-06-05T16:00,9.4,6,106,444,0.4,0.4,79,1353,8.6,5.45,1,0.09,30,20,7,0,1,30,0
3,2026-06-05T17:00,9.4,5.9,106,443,0.4,0.4,79,1352,8.15,4.9,1,0.1,32,21,7,0,1,32,0
3,2026-06-05T18:00,9.5,6,106,443,0.4,0.4,79,1352,6.75,3.9,1,0.1,34,21,7,0,1,34,0
3,2026-06-05T19:00,9.1,5.8,105,443,0.4,0.5,78,1353,4.85,2.75,0,0.1,35,22,7,0,1,35,0
3,2026-06-05T20:00,8.4,5.3,105,443,0.4,0.5,77,1353,2.9,2,0,0.1,36,22,7,0,1,36,0
3,2026-06-05T21:00,7.5,4.7,105,443,0.5,0.5,76,1353,1.4,1.05,0,0.09,36,23,8,0,1,36,0
3,2026-06-05T22:00,6.7,4.2,105,443,0.6,0.5,74,1354,0.5,0.4,0,0.09,36,23,8,0,1,36,0
3,2026-06-05T23:00,6.1,3.9,106,443,0.7,0.5,73,1354,0.1,0.1,0,0.08,36,23,8,0,1,36,0
3,2026-06-06T00:00,5.9,3.7,109,444,0.7,0.5,72,1354,0,0,0,0.08,36,23,8,0,1,36,0
3,2026-06-06T01:00,6.1,3.8,112,446,0.7,0.5,70,1355,0,0,0,0.08,35,23,8,0,1,35,0
3,2026-06-06T02:00,6.2,3.9,114,447,0.8,0.5,69,1355,0,0,0,0.08,35,23,8,0,1,35,0
3,2026-06-06T03:00,6.7,4.2,114,448,1,0.5,67,1355,0,0,0,0.08,34,22,8,0,1,34,0
3,2026-06-06T04:00,7.3,4.6,112,450,1.2,0.5,65,1355,0,0,0,0.08,34,22,8,1,1,34,0
3,2026-06-06T05:00,7.3,4.6,111,451,1.3,0.5,63,1355,0,0,0,0.08,33,22,8,1,1,33,0
3,2026-06-06T06:00,7.5,4.7,110,452,1.3,0.5,62,1355,0,0,0,0.08,32,22,8,1,1,32,0
3,2026-06-06T07:00,8,5,109,452,1.1,0.5,62,1354,0,0,0,0.09,31,22,8,1,1,31,0
3,2026-06-06T08:00,8,5,108,452,1,0.5,63,1354,0,0,0,0.09,31,22,7,0,1,31,0
3,2026-06-06T09:00,7.9,4.9,107,450,0.9,0.5,64,1353,0.05,0.05,0,0.09,30,22,7,0,1,30,0
3,2026-06-06T10:00,8.2,5.1,105,448,0.8,0.5,66,1352,0.4,0.3,0,0.09,30,21,7,0,1,30,0
3,2026-06-06T11:00,7.6,4.8,104,446,0.7,0.5,68,1352,1.15,0.8,0,0.09,30,21,7,0,1,30,0
3,2026-06-06T12:00,6.5,4.1,104,445,0.6,0.5,70,1353,2.35,1.75,0,0.09,30,21,7,0,1,30,0
3,2026-06-06T13:00,6.2,3.9,104,444,0.6,0.5,73,1354,3.95,2.8,0,0.09,30,20,7,0,1,30,0
3,2026-06-06T14:00,6.6,4.2,104,444,0.5,0.5,75,1355,5.6,2.7,0,0.08,31,20,7,0,1,31,0
3,2026-06-06T15:00,6.2,3.9,103,444,0.5,0.5,75,1356,6.8,4.5,0,0.08,31,20,7,0,1,31,0
3,2026-06-06T16:00,5.2,3.3,102,443,0.4,0.5,75,1356,7.3,4.85,0,0.08,32,19,7,0,1,32,0
3,2026-06-06T17:00,5.1,3.2,101,443,0.4,0.5,74,1356,6.9,3.2,0,0.08,33,19,7,0,1,33,0
3,2026-06-06T18:00,5.1,3.2,101,443,0.4,0.6,73,1356,5.7,2.85,0,0.08,33,19,6,0,1,33,0
3,2026-06-06T19:00,5.1,3.2,101,443,0.4,0.6,71,1356,4.15,1.9,0,0.08,34,18,6,0,1,34,0
3,2026-06-06T20:00,5.2,3.2,101,443,0.4,0.7,69,1356,2.5,1.75,0,0.08,34,18,6,0,1,34,0
3,2026-06-06T21:00,5.1,3.2,101,443,0.4,0.7,68,1356,1.25,0.95,0,0.08,34,17,6,0,1,34,0
3,2026-06-06T22:00,5.1,3.2,101,443,0.4,0.8,67,1357,0.45,0.35,0,0.07,34,17,6,0,1,34,0
3,2026-06-06T23:00,5.5,3.4,102,443,0.6,0.8,65,1357,0.1,0.1,0,0.07,33,17,6,0,1,33,0
3,2026-06-07T00:00,5.8,3.7,105,444,0.9,0.8,62,1357,0,0,0,0.07,33,17,6,0,1,33,0
3,2026-06-07T01:00,6,3.8,108,445,1.4,0.8,58,1358,0,0,0,0.07,32,17,6,1,1,32,0
3,2026-06-07T02:00,6.4,4.1,112,446,2.1,0.8,55,1359,0,0,0,0.07,31,17,6,1,1,31,0
3,2026-06-07T03:00,6.9,4.4,116,447,2.9,0.8,52,1361,0,0,0,0.07,30,17,6,1,1,30,0
3,2026-06-07T04:00,7.3,4.7,121,448,3.9,0.9,50,1363,0,0,0,0.07,29,17,6,2,1,29,0
3,2026-06-07T05:00,7.8,5.1,125,449,5.1,0.9,47,1365,0,0,0,0.07,28,17,6,3,1,28,0
3,2026-06-07T06:00,8.1,5.5,129,450,7.2,0.9,41,1366,0,0,0,0.08,26,17,6,4,1,26,0
3,2026-06-07T07:00,8.4,5.7,132,451,9.5,0.8,35,1367,0,0,0,0.07,25,17,6,5,1,25,0
3,2026-06-07T08:00,8.4,5.8,134,451,10.3,0.8,33,1367,0,0,0,0.07,23,17,6,5,1,23,0
3,2026-06-07T09:00,8.5,6,134,450,8,0.9,39,1368,0.05,0.05,0,0.08,22,17,6,4,1,22,0
3,2026-06-07T10:00,7.8,5.3,132,448,4.1,1,50,1368,0.4,0.4,0,0.08,20,17,6,2,1,20,1
3,2026-06-07T11:00,7.1,4.6,129,446,1.2,1.1,59,1368,1.15,1.05,0,0.08,20,18,6,1,1,20,1
3,2026-06-07T12:00,6,3.9,124,445,0.3,1.1,63,1366,2.4,1.85,0,0.08,21,17,6,0,1,21,1
3,2026-06-07T13:00,5.2,3.4,117,445,0.4,1,66,1364,4.1,3.05,0,0.09,21,17,6,0,1,21,1
3,2026-06-07T14:00,4.5,2.9,112,445,0.5,0.9,68,1362,5.85,5.15,0,0.08,22,17,6,0,1,22,0
3,2026-06-07T15:00,4.3,2.8,110,445,0.4,0.9,70,1361,7.25,7.15,0,0.08,24,17,6,0,1,24,0
3,2026-06-07T16:00,4.3,2.9,110,444,0.4,0.9,72,1361,7.85,7.85,0,0.08,26,17,6,0,1,26,0
3,2026-06-07T17:00,4.3,2.9,110,444,0.4,0.9,73,1361,7.4,7.4,0,0.08,28,17,6,0,1,28,0
3,2026-06-07T18:00,4.3,2.9,110,444,0.4,0.9,74,1361,6.15,6,0,0.08,30,17,6,0,1,30,0
3,2026-06-07T19:00,4.2,2.9,110,443,0.4,0.8,75,1361,4.45,4.05,0,0.08,32,17,6,0,1,32,0
3,2026-06-07T20:00,4.3,2.9,112.8,443,0.5,0.8,75,1361,2.75,2.25,0,0.08,33,17,6,0,1,33,0
3,2026-06-07T21:00,4.5,3,115.5,443,0.7,0.8,73,1361,1.35,0.95,0,0.08,33,17,6,0,1,33,0
3,2026-06-07T22:00,4.8,3.2,119,443,1,0.7,69,1361,0.5,0.3,0,0.08,34,17,5,0,1,34,0
3,2026-06-07T23:00,5.2,3.5,123,NaN,1.3,0.7,66,NaN,0.1,0.05,0,0.09,34,17,5,1,1,34,0
3,2026-06-08T00:00,5.8,3.8,124,NaN,1.7,0.7,63,NaN,0,0,0,0.1,33,17,5,1,1,33,0
3,2026-06-08T01:00,6.2,4.1,124,NaN,2.1,0.6,59,NaN,0,0,1,0.1,33,17,5,1,1,33,0
3,2026-06-08T02:00,7.4,4.8,124,NaN,2.4,0.6,57,NaN,0,0,1,0.09,32,17,5,1,1,32,0
3,2026-06-08T03:00,6.9,4.5,123,NaN,2.3,0.6,56,NaN,0,0,1,0.08,31,17,6,1,1,31,0
3,2026-06-08T04:00,7,4.5,121,NaN,2.1,0.7,57,NaN,0,0,0,0.08,30,17,6,1,1,30,0
3,2026-06-08T05:00,7.1,4.5,120,NaN,1.9,0.7,57,NaN,0,0,0,0.1,29,17,6,1,1,29,0
3,2026-06-08T06:00,7.2,4.6,120,NaN,1.9,0.7,56,NaN,0,0,0,0.1,28,17,5,1,1,28,0
3,2026-06-08T07:00,7.5,4.8,121,NaN,2,0.7,54,NaN,0,0,0,0.11,27,17,5,1,1,27,0
3,2026-06-08T08:00,7.2,4.6,121,NaN,2,0.7,53,NaN,0,0,0,0.11,27,16,5,1,1,27,0
3,2026-06-08T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,16,5,NaN,1,26,NaN
3,2026-06-08T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-08T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2026-06-09T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN